record_id,year,month,month_name,quarter,fiscal_period,facility_id,facility_name,country,region,facility_size,facility_employees,meter_type,scope,consumption,unit,emissions_tco2e,improvement_factor
ENV-0022708,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Diesel,Scope 1,1945.36,litres,5.2136,0.9094
ENV-0022709,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Diesel,Scope 1,559.081,litres,1.4983,0.9094
ENV-0022710,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Grid Electricity,Scope 2,174.174,MWh,0.0784,0.9094
ENV-0022711,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Grid Electricity,Scope 2,253.991,MWh,0.1143,0.9094
ENV-0022712,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Grid Electricity,Scope 2,759.871,MWh,0.3419,0.9094
ENV-0022713,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Grid Electricity,Scope 2,513.496,MWh,0.2311,0.9094
ENV-0022714,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Grid Electricity,Scope 2,926.2,MWh,0.4168,0.9094
ENV-0022715,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Grid Electricity,Scope 2,,MWh,0.2983,0.9094
ENV-0022716,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Grid Electricity,Scope 2,764.295,MWh,0.3439,0.9094
ENV-0022717,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Renewable Energy,Scope 2,235.554,MWh,0.0024,0.9094
ENV-0022718,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Renewable Energy,Scope 2,314.074,MWh,0.0031,0.9094
ENV-0022719,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Renewable Energy,Scope 2,105.265,MWh,0.0011,0.9094
ENV-0022720,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Renewable Energy,Scope 2,51.769,MWh,0.0005,0.9094
ENV-0022721,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Renewable Energy,Scope 2,231.675,MWh,0.0023,0.9094
ENV-0022722,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Renewable Energy,Scope 2,354.811,MWh,0.0035,0.9094
ENV-0022723,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Water,N/A,2827.958,m3,0.0,0.9094
ENV-0022724,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Water,N/A,3577.78,m3,0.0,0.9094
ENV-0022725,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Water,N/A,2741.64,m3,0.0,0.9094
ENV-0022726,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Water,N/A,3010.207,m3,0.0,0.9094
ENV-0022727,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Water,N/A,3912.49,m3,0.0,0.9094
ENV-0022728,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Water,N/A,2463.456,m3,0.0,0.9094
ENV-0022729,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Water,N/A,3463.218,m3,0.0,0.9094
ENV-0022730,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Water,N/A,562.807,m3,0.0,0.9094
ENV-0022731,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Waste,N/A,36.089,tonnes,0.0,0.9094
ENV-0022732,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,LATIN AMERICA,Medium,580,Waste,N/A,10.19,tonnes,0.0,0.9094
ENV-0022733,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Waste,N/A,15.539,tonnes,0.0,0.9094
ENV-0022734,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Waste,N/A,2.783,tonnes,0.0,0.9094
ENV-0022735,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,LATIN AMERICA,Medium,580,Waste,N/A,16.472,tonnes,0.0,0.9094
ENV-0022736,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Waste,N/A,5.339,tonnes,0.0,0.9094
ENV-0022737,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Waste,N/A,25.54,tonnes,0.0,0.9094
ENV-0022738,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Waste,N/A,17.62,tonnes,0.0,0.9094
ENV-0022739,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Waste,N/A,11.925,tonnes,0.0,0.9094
ENV-0022740,2024,11,November,Q4,2024-11,FAC-011,Monterrey Plant,Mexico,Latin America,Medium,580,Waste,N/A,2.175,tonnes,0.0,0.9094
ENV-0022741,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Natural Gas,Scope 1,47.127,GJ,0.0952,0.8693
ENV-0022742,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Natural Gas,Scope 1,114.669,GJ,0.2316,0.8693
ENV-0022743,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Natural Gas,Scope 1,82.573,GJ,0.1668,0.8693
ENV-0022744,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Natural Gas,Scope 1,102.064,GJ,0.2062,0.8693
ENV-0022745,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Natural Gas,Scope 1,110.714,GJ,0.2236,0.8693
ENV-0022746,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Natural Gas,Scope 1,181.904,GJ,0.3674,0.8693
ENV-0022747,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Natural Gas,Scope 1,172.984,GJ,0.3494,0.8693
ENV-0022748,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Natural Gas,Scope 1,129.516,GJ,0.2616,0.8693
ENV-0022749,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,1227.352,litres,3.2893,0.8693
ENV-0022750,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,677.826,litres,1.8166,0.8693
ENV-0022751,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,1170.625,litres,3.1373,0.8693
ENV-0022752,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,689.276,litres,1.8473,0.8693
ENV-0022753,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,1257.48,litres,3.37,0.8693
ENV-0022754,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,1100.361,litres,2.949,0.8693
ENV-0022755,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,1114.277,litres,2.9863,0.8693
ENV-0022756,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,795.755,litres,2.1326,0.8693
ENV-0022757,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,242.428,litres,0.6497,0.8693
ENV-0022758,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,682.642,litres,1.8295,0.8693
ENV-0022759,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,142.969,litres,0.3832,0.8693
ENV-0022760,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Diesel,Scope 1,1159.52,litres,3.1075,0.8693
ENV-0022761,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,541.834,MWh,0.2438,0.8693
ENV-0022762,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,513.022,MWh,0.2309,0.8693
ENV-0022763,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,305.427,MWh,0.1374,0.8693
ENV-0022764,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,621.638,MWh,0.2797,0.8693
ENV-0022765,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,251.248,MWh,0.1131,0.8693
ENV-0022766,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,168.388,MWh,0.0758,0.8693
ENV-0022767,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,441.921,MWh,0.1989,0.8693
ENV-0022768,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,112.626,MWh,0.0507,0.8693
ENV-0022769,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,149.398,MWh,0.0672,0.8693
ENV-0022770,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,534.06,MWh,0.2403,0.8693
ENV-0022771,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Grid Electricity,Scope 2,104.104,MWh,0.0468,0.8693
ENV-0022772,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Renewable Energy,Scope 2,122.343,MWh,0.0012,0.8693
ENV-0022773,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Renewable Energy,Scope 2,169.019,MWh,0.0017,0.8693
ENV-0022774,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Renewable Energy,Scope 2,37.823,MWh,0.0004,0.8693
ENV-0022775,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Renewable Energy,Scope 2,61.384,MWh,0.0006,0.8693
ENV-0022776,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Renewable Energy,Scope 2,148.799,MWh,0.0015,0.8693
ENV-0022777,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Renewable Energy,Scope 2,57.874,MWh,0.0006,0.8693
ENV-0022778,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Renewable Energy,Scope 2,196.749,MWh,0.002,0.8693
ENV-0022779,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,983.717,m3,0.0,0.8693
ENV-0022780,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,2295.977,m3,0.0,0.8693
ENV-0022781,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,1124.485,m3,0.0,0.8693
ENV-0022782,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,1086.119,m3,0.0,0.8693
ENV-0022783,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,1120.74,m3,0.0,0.8693
ENV-0022784,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,2964.612,m3,0.0,0.8693
ENV-0022785,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,2617.417,m3,0.0,0.8693
ENV-0022786,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,703.255,m3,0.0,0.8693
ENV-0022787,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,2410.784,m3,0.0,0.8693
ENV-0022788,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,1209.452,m3,0.0,0.8693
ENV-0022789,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,1786.657,m3,0.0,0.8693
ENV-0022790,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Water,N/A,2461.041,m3,0.0,0.8693
ENV-0022791,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,16.388,tonnes,0.0,0.8693
ENV-0022792,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,1.597,tonnes,0.0,0.8693
ENV-0022793,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,12.084,tonnes,0.0,0.8693
ENV-0022794,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,12.409,tonnes,0.0,0.8693
ENV-0022795,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,20.138,tonnes,0.0,0.8693
ENV-0022796,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,5.004,tonnes,0.0,0.8693
ENV-0022797,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,6.993,tonnes,0.0,0.8693
ENV-0022798,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,17.161,tonnes,0.0,0.8693
ENV-0022799,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,8.358,tonnes,0.0,0.8693
ENV-0022800,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,25.985,tonnes,0.0,0.8693
ENV-0022801,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,4.924,tonnes,0.0,0.8693
ENV-0022802,2024,11,November,Q4,2024-11,FAC-012,Sao Paulo Operations,Brazil,Latin America,Small,420,Waste,N/A,20.877,tonnes,0.0,0.8693
ENV-0022803,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,554.633,GJ,1.1204,0.8505
ENV-0022804,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,579.617,GJ,1.1708,0.8505
ENV-0022805,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,156.814,GJ,0.3168,0.8505
ENV-0022806,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,233.328,GJ,0.4713,0.8505
ENV-0022807,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,728.388,GJ,1.4713,0.8505
ENV-0022808,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,837.35,GJ,1.6914,0.8505
ENV-0022809,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,205.891,GJ,0.4159,0.8505
ENV-0022810,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,691.162,GJ,1.3961,0.8505
ENV-0022811,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,409.157,GJ,0.8265,0.8505
ENV-0022812,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,617.661,GJ,1.2477,0.8505
ENV-0022813,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Natural Gas,Scope 1,519.813,GJ,1.05,0.8505
ENV-0022814,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,1854.078,litres,4.9689,0.8505
ENV-0022815,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,4058.864,litres,10.8778,0.8505
ENV-0022816,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,1410.064,litres,3.779,0.8505
ENV-0022817,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,886.728,litres,2.3764,0.8505
ENV-0022818,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,2082.463,litres,5.581,0.8505
ENV-0022819,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,1359.235,litres,3.6427,0.8505
ENV-0022820,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,2710.943,litres,7.2653,0.8505
ENV-0022821,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,3579.234,litres,9.5923,0.8505
ENV-0022822,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Diesel,Scope 1,3921.238,litres,10.5089,0.8505
ENV-0022823,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,1149.234,MWh,0.5172,0.8505
ENV-0022824,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,1930.012,MWh,0.8685,0.8505
ENV-0022825,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,2059.911,MWh,0.927,0.8505
ENV-0022826,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,655.373,MWh,0.2949,0.8505
ENV-0022827,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,1752.282,MWh,0.7885,0.8505
ENV-0022828,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,1706.843,MWh,0.7681,0.8505
ENV-0022829,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,1735.559,MWh,0.781,0.8505
ENV-0022830,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,530.484,MWh,0.2387,0.8505
ENV-0022831,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,2043.709,MWh,0.9197,0.8505
ENV-0022832,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,1608.019,MWh,0.7236,0.8505
ENV-0022833,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Grid Electricity,Scope 2,1980.802,MWh,0.8914,0.8505
ENV-0022834,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,129.473,MWh,0.0013,0.8505
ENV-0022835,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,747.03,MWh,0.0075,0.8505
ENV-0022836,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,524.827,MWh,0.0052,0.8505
ENV-0022837,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,278.758,MWh,0.0028,0.8505
ENV-0022838,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,,MWh,0.0046,0.8505
ENV-0022839,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,316.034,MWh,0.0032,0.8505
ENV-0022840,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,649.038,MWh,0.0065,0.8505
ENV-0022841,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,57.813,MWh,0.0006,0.8505
ENV-0022842,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Renewable Energy,Scope 2,398.66,MWh,0.004,0.8505
ENV-0022843,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,6370.234,m3,0.0,0.8505
ENV-0022844,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,4291.52,m3,0.0,0.8505
ENV-0022845,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,1222.273,m3,0.0,0.8505
ENV-0022846,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,6653.393,m3,0.0,0.8505
ENV-0022847,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,3996.576,m3,0.0,0.8505
ENV-0022848,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,3218.058,m3,0.0,0.8505
ENV-0022849,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,6295.601,m3,0.0,0.8505
ENV-0022850,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,6728.67,m3,0.0,0.8505
ENV-0022851,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,5435.209,m3,0.0,0.8505
ENV-0022852,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,1649.732,m3,0.0,0.8505
ENV-0022853,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Water,N/A,1581.794,m3,0.0,0.8505
ENV-0022854,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Waste,N/A,48.466,tonnes,0.0,0.8505
ENV-0022855,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Waste,N/A,74.093,tonnes,0.0,0.8505
ENV-0022856,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Waste,N/A,48.039,tonnes,0.0,0.8505
ENV-0022857,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Waste,N/A,25.911,tonnes,0.0,0.8505
ENV-0022858,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Waste,N/A,58.78,tonnes,0.0,0.8505
ENV-0022859,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Waste,N/A,75.227,tonnes,0.0,0.8505
ENV-0022860,2024,12,December,Q4,2024-12,FAC-001,Chicago Main Plant,USA,North America,Large,1200,Waste,N/A,88.631,tonnes,0.0,0.8505
ENV-0022861,2024,12,December,Q4,2024-12,FAC-002,Detroit Assembly,USA,North America,Large,950,Natural Gas,Scope 1,303.985,GJ,0.614,0.9365
ENV-0022862,2024,12,December,Q4,2024-12,FAC-002,Detroit Assembly,USA,North America,Large,950,Natural Gas,Scope 1,776.602,GJ,1.5687,0.9365
