record_id,year,month,month_name,quarter,fiscal_period,facility_id,facility_name,country,region,policy_area,board_independence_pct,policy_compliance_pct,total_audit_findings,resolved_findings,open_findings,avg_resolution_days,whistleblower_per_1k,data_breach_incidents,regulatory_fines_usd,compliance_training_pct,board_status,compliance_status,resolution_status,fine_flag
GOV-0003944,2024,9,September,Q3,2024-09-01,FAC-011,Monterrey Plant,Mexico,Latin America,Health & Safety,54.61,90.35,3,2,1,44.1,3.15,0,0.0,79.85,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003945,2024,9,September,Q3,2024-09-01,FAC-011,Monterrey Plant,Mexico,Latin America,Human Rights,58.64,89.86,5,3,2,36.9,2.87,0,0.0,84.72,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003946,2024,9,September,Q3,2024-09-01,FAC-011,Monterrey Plant,Mexico,Latin America,Whistleblower,55.34,88.43,5,3,2,36.9,2.85,0,0.0,82.54,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003947,2024,9,September,Q3,2024-09-01,FAC-011,Monterrey Plant,Mexico,Latin America,Code of Conduct,49.99,85.13,3,1,2,44.5,3.31,0,0.0,82.28,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003948,2024,9,September,Q3,2024-09-01,FAC-011,Monterrey Plant,Mexico,Latin America,Conflict of Interest,52.51,87.56,4,3,1,41.2,2.9,0,0.0,79.83,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003949,2024,9,September,Q3,2024-09-01,FAC-011,Monterrey Plant,Mexico,Latin America,Supplier Standards,53.21,86.14,3,2,1,41.5,3.17,0,0.0,85.66,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003950,2024,9,September,Q3,2024-09-01,FAC-011,Monterrey Plant,Mexico,Latin America,Information Security,53.18,87.6,4,2,2,38.4,3.1,0,0.0,86.27,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003951,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Anti-Corruption,55.48,84.0,4,2,2,41.8,2.64,0,0.0,81.43,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0003952,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Data Privacy,53.55,84.76,2,1,1,44.4,2.54,0,0.0,80.5,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0003953,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Environmental,47.86,85.21,3,2,1,43.3,2.37,0,0.0,83.13,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003954,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Health & Safety,55.19,87.13,1,0,1,43.8,3.4,0,0.0,81.42,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003955,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Human Rights,52.44,84.25,2,1,1,39.7,3.07,0,0.0,83.73,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0003956,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Whistleblower,55.87,89.15,0,0,0,44.1,3.44,0,0.0,80.68,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003957,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Code of Conduct,57.89,86.21,0,0,0,43.9,2.92,0,0.0,80.1,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003958,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Conflict of Interest,54.62,88.11,4,3,1,49.9,3.11,0,92913.61,81.17,Below Target,Near Compliant,Significantly Delayed,True
GOV-0003959,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supplier Standards,53.63,87.99,1,0,1,37.0,3.43,0,0.0,79.44,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003960,2024,9,September,Q3,2024-09-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Information Security,52.73,87.98,5,4,1,49.3,2.97,0,0.0,79.96,Below Target,Near Compliant,Significantly Delayed,False
GOV-0003961,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Anti-Corruption,49.52,87.06,3,2,1,40.1,2.87,0,0.0,82.04,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003962,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Data Privacy,55.96,91.71,0,0,0,37.7,3.55,0,0.0,79.87,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003963,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Environmental,49.37,88.98,2,1,1,30.8,3.11,0,0.0,83.93,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003964,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Health & Safety,54.38,88.98,1,0,1,38.4,3.63,0,0.0,85.51,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003965,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Human Rights,48.99,89.15,1,0,1,39.3,2.96,0,0.0,83.57,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003966,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Whistleblower,53.62,87.01,1,0,1,39.0,2.7,0,0.0,78.69,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003967,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Code of Conduct,51.19,83.7,5,3,2,45.7,2.83,0,0.0,83.29,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0003968,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Conflict of Interest,57.18,87.56,1,0,1,44.5,3.28,0,0.0,82.5,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003969,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Supplier Standards,50.79,90.84,5,3,2,44.1,3.1,0,0.0,83.99,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003970,2024,10,October,Q4,2024-10-01,FAC-001,Chicago Main Plant,USA,North America,Information Security,50.87,88.41,5,4,1,39.3,2.9,0,0.0,83.05,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003971,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Anti-Corruption,47.08,87.96,4,3,1,40.5,2.81,0,0.0,85.6,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003972,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Data Privacy,54.46,87.67,4,3,1,39.3,2.6,0,0.0,83.47,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003973,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Environmental,56.16,87.92,5,3,2,38.2,3.18,0,0.0,83.74,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003974,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Health & Safety,53.57,88.19,3,2,1,36.9,2.81,0,0.0,81.54,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003975,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Human Rights,53.14,92.81,1,0,1,42.5,3.29,0,0.0,85.92,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003976,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Whistleblower,56.56,87.67,3,1,2,42.5,2.98,0,0.0,86.52,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003977,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Code of Conduct,58.7,85.09,2,1,1,46.4,2.42,0,0.0,87.28,Below Target,Near Compliant,Significantly Delayed,False
GOV-0003978,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Conflict of Interest,52.18,85.88,1,0,1,46.4,2.71,0,0.0,85.16,Below Target,Near Compliant,Significantly Delayed,False
GOV-0003979,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Supplier Standards,57.75,85.96,2,1,1,39.4,3.01,0,0.0,78.08,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003980,2024,10,October,Q4,2024-10-01,FAC-002,Detroit Assembly,USA,North America,Information Security,53.86,86.62,5,4,1,45.7,3.36,0,0.0,80.35,Below Target,Near Compliant,Significantly Delayed,False
GOV-0003981,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Anti-Corruption,55.71,88.74,3,2,1,39.2,2.89,0,0.0,81.16,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003982,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Data Privacy,54.04,90.8,3,2,1,40.8,2.85,0,0.0,85.53,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003983,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Environmental,52.92,84.74,4,3,1,42.6,3.19,0,0.0,82.0,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0003984,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Health & Safety,50.01,88.23,1,0,1,38.8,2.81,0,0.0,84.1,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003985,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Human Rights,50.54,89.47,3,2,1,36.9,3.52,0,0.0,85.43,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003986,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Whistleblower,48.21,89.39,4,2,2,43.4,2.57,0,0.0,82.92,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003987,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Code of Conduct,52.88,87.8,1,0,1,35.8,2.2,0,130809.73,83.37,Below Target,Near Compliant,Slightly Delayed,True
GOV-0003988,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Conflict of Interest,50.6,86.4,0,0,0,43.2,3.08,0,0.0,81.47,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003989,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Supplier Standards,53.31,91.9,3,2,1,39.8,3.05,0,0.0,83.41,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003990,2024,10,October,Q4,2024-10-01,FAC-003,Toronto Operations,Canada,North America,Information Security,57.12,86.6,5,4,1,34.8,2.86,0,0.0,82.21,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003991,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Anti-Corruption,56.35,85.24,3,2,1,40.2,2.96,0,0.0,83.36,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003992,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Data Privacy,53.4,85.68,0,0,0,41.8,3.19,1,0.0,84.47,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003993,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Environmental,51.36,85.88,5,3,2,40.4,3.37,0,0.0,80.75,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003994,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Health & Safety,56.05,87.26,0,0,0,43.6,2.92,0,0.0,83.83,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003995,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Human Rights,52.23,86.0,3,1,2,39.1,2.97,0,0.0,82.99,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003996,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Whistleblower,53.72,86.7,1,0,1,37.7,2.94,0,0.0,81.41,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003997,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Code of Conduct,51.31,86.62,0,0,0,35.5,3.14,0,0.0,82.71,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003998,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Conflict of Interest,52.18,86.63,0,0,0,42.5,2.61,0,0.0,84.29,Below Target,Near Compliant,Slightly Delayed,False
GOV-0003999,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Supplier Standards,56.03,83.28,2,1,1,35.4,2.81,0,0.0,81.98,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0004000,2024,10,October,Q4,2024-10-01,FAC-004,Munich Precision Works,Germany,Europe,Information Security,49.82,85.88,3,1,2,38.3,3.36,0,0.0,83.5,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004001,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Anti-Corruption,54.71,87.27,5,4,1,38.6,3.33,0,0.0,85.58,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004002,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Data Privacy,54.29,86.44,2,1,1,39.1,2.85,0,0.0,81.93,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004003,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Environmental,57.22,86.91,2,1,1,38.5,2.92,0,0.0,83.38,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004004,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Health & Safety,55.05,86.66,3,1,2,40.1,2.64,0,0.0,81.63,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004005,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Human Rights,53.84,86.22,1,0,1,40.0,3.04,0,0.0,84.89,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004006,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Whistleblower,54.11,86.72,5,4,1,38.7,3.57,0,0.0,88.52,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004007,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Code of Conduct,53.37,86.12,0,0,0,42.1,2.65,0,0.0,79.5,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004008,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Conflict of Interest,52.41,89.07,1,0,1,45.7,3.21,0,0.0,78.73,Below Target,Near Compliant,Significantly Delayed,False
GOV-0004009,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Supplier Standards,57.52,89.99,3,2,1,40.5,2.76,0,0.0,78.17,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004010,2024,10,October,Q4,2024-10-01,FAC-005,Stuttgart Engineering,Germany,Europe,Information Security,49.9,88.19,5,3,2,38.6,2.48,0,0.0,85.9,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004011,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Anti-Corruption,50.58,87.27,2,1,1,41.9,2.88,0,0.0,79.25,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004012,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Data Privacy,52.05,88.35,4,3,1,39.2,3.3,0,0.0,84.21,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004013,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Environmental,51.88,87.17,1,0,1,36.4,2.98,1,0.0,83.39,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004014,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Health & Safety,54.85,89.94,0,0,0,44.7,2.83,0,0.0,82.47,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004015,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Human Rights,51.95,86.57,2,1,1,36.9,2.95,0,43638.69,84.1,Below Target,Near Compliant,Slightly Delayed,True
GOV-0004016,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Whistleblower,56.42,87.08,0,0,0,44.6,3.37,0,0.0,83.79,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004017,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Code of Conduct,55.68,88.02,4,3,1,41.3,2.74,0,0.0,85.49,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004018,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Conflict of Interest,57.85,86.8,5,4,1,32.9,3.16,0,0.0,81.39,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004019,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Supplier Standards,50.44,88.55,4,3,1,40.0,3.01,0,0.0,83.5,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004020,2024,10,October,Q4,2024-10-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Information Security,54.57,86.84,3,2,1,35.5,3.14,0,89958.95,84.53,Below Target,Near Compliant,Slightly Delayed,True
GOV-0004021,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Anti-Corruption,55.99,86.21,1,0,1,38.9,3.23,0,0.0,82.0,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004022,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Data Privacy,48.66,87.25,4,2,2,38.8,3.03,0,0.0,83.57,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004023,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Environmental,55.79,86.45,3,2,1,43.5,2.75,0,0.0,81.39,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004024,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Health & Safety,56.92,88.73,5,4,1,38.2,3.5,0,0.0,83.25,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004025,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Human Rights,54.81,88.76,2,1,1,33.5,3.24,0,0.0,83.7,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004026,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Whistleblower,52.17,87.34,4,2,2,43.7,2.63,0,0.0,82.62,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004027,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Code of Conduct,51.6,85.52,5,3,2,36.3,2.94,0,0.0,84.77,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004028,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Conflict of Interest,53.18,89.96,5,4,1,44.5,2.83,0,0.0,83.88,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004029,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Supplier Standards,51.34,91.51,4,2,2,34.1,2.96,0,29354.13,85.49,Below Target,Near Compliant,Slightly Delayed,True
GOV-0004030,2024,10,October,Q4,2024-10-01,FAC-007,Lyon Components,France,Europe,Information Security,49.86,84.7,0,0,0,36.7,2.96,0,0.0,81.37,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0004031,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Anti-Corruption,54.7,88.96,5,3,2,42.3,2.71,0,0.0,80.17,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004032,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Data Privacy,55.34,87.32,0,0,0,44.2,2.86,0,0.0,87.07,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004033,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Environmental,53.21,88.85,3,2,1,41.4,3.05,0,0.0,85.89,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004034,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Health & Safety,49.2,87.68,3,2,1,45.4,3.08,0,0.0,83.98,Below Target,Near Compliant,Significantly Delayed,False
GOV-0004035,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Human Rights,54.42,89.68,2,1,1,40.9,2.62,0,0.0,86.26,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004036,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Whistleblower,50.84,84.61,0,0,0,40.3,3.01,0,0.0,82.02,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0004037,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Code of Conduct,54.74,87.82,0,0,0,36.4,2.91,0,0.0,87.27,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004038,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Conflict of Interest,54.45,90.05,4,2,2,36.9,3.07,0,0.0,82.31,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004039,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Supplier Standards,56.69,84.35,5,4,1,43.8,3.55,0,0.0,81.08,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0004040,2024,10,October,Q4,2024-10-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Information Security,53.24,86.22,5,3,2,41.1,3.19,0,0.0,82.34,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004041,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Anti-Corruption,51.41,84.56,2,1,1,43.4,2.82,0,0.0,84.12,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0004042,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Data Privacy,55.67,86.58,5,3,2,49.0,3.11,0,0.0,79.57,Below Target,Near Compliant,Significantly Delayed,False
GOV-0004043,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Environmental,52.83,87.26,2,1,1,42.9,2.88,0,0.0,82.91,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004044,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Health & Safety,53.89,87.66,2,1,1,39.5,3.33,0,0.0,77.61,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004045,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Human Rights,53.96,85.6,2,1,1,37.7,2.91,0,0.0,86.02,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004046,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Whistleblower,51.46,87.56,2,1,1,41.3,3.27,0,0.0,83.37,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004047,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Code of Conduct,54.49,90.9,0,0,0,40.0,2.83,0,0.0,81.52,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004048,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Conflict of Interest,52.6,89.77,0,0,0,37.3,3.37,0,0.0,80.19,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004049,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Supplier Standards,54.9,87.51,3,1,2,42.2,2.82,0,0.0,88.01,Below Target,Near Compliant,Slightly Delayed,False
GOV-0004050,2024,10,October,Q4,2024-10-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Information Security,53.54,86.62,3,2,1,38.3,2.93,0,0.0,87.23,Below Target,Near Compliant,Slightly Delayed,False
